id1,foodproduct1,id2,foodproduct2,similarity
2520,"""AVOCADO FLOAT """,690,""" Bola Udang""",0.6439458131790161
4861,"""LUMPIA""",6260,"""Nathso Men                                                                             """,0.643945574760437
6260,"""Nathso Men                                                                             """,4861,"""LUMPIA""",0.643945574760437
485,"""Naget Ayam Bentuk Stik (Chicken Stick) \""Ngetop\""""",4127,"""keripik singkong Renyah""",0.6439446806907654
4127,"""keripik singkong Renyah""",485,"""Naget Ayam Bentuk Stik (Chicken Stick) \""Ngetop\""""",0.6439446806907654
7327,""" Kue Mente \""Soerabaia Cookies\""""",8314,"""Mac & Cheese Smoked Beef (Valore)""",0.6439441442489624
8314,"""Mac & Cheese Smoked Beef (Valore)""",7327,""" Kue Mente \""Soerabaia Cookies\""""",0.6439441442489624
1782,"""Ice Cream (Cokelat, Strawberry)""",6065,"""JAMU TRADISIONAL""",0.6439369916915894
6065,"""JAMU TRADISIONAL""",1782,"""Ice Cream (Cokelat, Strawberry)""",0.6439369916915894
6201,""" Keripik Brownies (Crispy Brownies) \""Bronchips\"" Varian Red Velvet""",8409,"""JAHE MERAH LESS SUGAR""",0.6439275741577148
8409,"""JAHE MERAH LESS SUGAR""",6201,""" Keripik Brownies (Crispy Brownies) \""Bronchips\"" Varian Red Velvet""",0.6439275741577148
7145,"""BERAS KENCUR""",4424,"""Pie Krispi Brownis (Kana)""",0.6439272165298462
4424,"""Pie Krispi Brownis (Kana)""",7145,"""BERAS KENCUR""",0.6439272165298462
6508,""" Rengginang""",6162,"""KOPI REMPAH SUSU""",0.6439223289489746
6162,"""KOPI REMPAH SUSU""",6508,""" Rengginang""",0.6439223289489746
5607,""" Lapis Legit Mandarin Cheese""",2665,"""Kastangel""",0.6439208984375
2665,"""Kastangel""",5607,""" Lapis Legit Mandarin Cheese""",0.6439208984375
2764,"""Sambal Ikan Teri – Dapur Kartika""",2210,"""Tahu Ole""",0.6439149379730225
2210,"""Tahu Ole""",2764,"""Sambal Ikan Teri – Dapur Kartika""",0.6439149379730225
3968,"""Beef Hamburgdon""",422,"""Roll Cake Strawberry""",0.643914520740509
422,"""Roll Cake Strawberry""",3968,"""Beef Hamburgdon""",0.643914520740509
3233,""" Dimsum Siomay Jamur \""Doyan Makan\""""",798,"""Canai (Roti Maryam) Kacang Hijau""",0.6439118385314941
798,"""Canai (Roti Maryam) Kacang Hijau""",3233,""" Dimsum Siomay Jamur \""Doyan Makan\""""",0.6439118385314941
685,""" Bapao Daging""",4247,"""Salted Egg Chips Barbeque""",0.6439093947410583
4247,"""Salted Egg Chips Barbeque""",685,""" Bapao Daging""",0.6439093947410583
5279,"""Lespezie Candlenut Powder""",4485,"""Sambal Penyetan""",0.6439012289047241
4485,"""Sambal Penyetan""",5279,"""Lespezie Candlenut Powder""",0.6439012289047241
5507,""" Tiger Roll Pandan""",1945,"""Campina - Luve Choco Almond Milk (Es Almond Cokelat Dengan Potongan Cokelat)""",0.6438990831375122
1945,"""Campina - Luve Choco Almond Milk (Es Almond Cokelat Dengan Potongan Cokelat)""",5507,""" Tiger Roll Pandan""",0.6438990831375122
3047,"""  Ikan Tuna Beku""",1977,"""Kerupuk Sokker  Ikan Cukule - Canoi """,0.6438977718353271
1977,"""Kerupuk Sokker  Ikan Cukule - Canoi """,3047,"""  Ikan Tuna Beku""",0.6438977718353271
7132,"""Tepung Sagu Gamalama""",8040,"""Cold Chocolate""",0.6438957452774048
7807,""" Tortilla Strowberry TAMMA TORTILLA""",8056,"""Oreo Smoothies""",0.6438955664634705
8056,"""Oreo Smoothies""",7807,""" Tortilla Strowberry TAMMA TORTILLA""",0.6438955664634705
1806,"""Crispy Hot Chicken Burger""",906,"""Sus Isi Coklat""",0.6438923478126526
906,"""Sus Isi Coklat""",1806,"""Crispy Hot Chicken Burger""",0.6438923478126526
5327,""" Arem Arem""",6748,"""PIZZA CHICKEN""",0.6438921689987183
6748,"""PIZZA CHICKEN""",5327,""" Arem Arem""",0.6438921689987183
2236,""" Opor Ayam Bumbu Kuning \""CJ FOODS\""""",921,"""Australian Fruit Bucket of Berries Mango Pieces""",0.6438875794410706
921,"""Australian Fruit Bucket of Berries Mango Pieces""",2236,""" Opor Ayam Bumbu Kuning \""CJ FOODS\""""",0.6438875794410706
389,"""Bidaran Manis (Triger)""",2323,"""Kue Kering Keping Jagung / Dome Fondan""",0.6438871622085571
2323,"""Kue Kering Keping Jagung / Dome Fondan""",389,"""Bidaran Manis (Triger)""",0.6438871622085571
7926,"""Choco Stik""",6749,"""PEPERONI""",0.643885612487793
6749,"""PEPERONI""",7926,"""Choco Stik""",0.643885612487793
1172,"""Fillet Lele""",521,"""Roti Burger Coklat Central""",0.6438848972320557
521,"""Roti Burger Coklat Central""",1172,"""Fillet Lele""",0.6438848972320557
1788,"""BBQ Grilled Chicken Burger""",3730,"""Premix Sotong""",0.6438829898834229
3730,"""Premix Sotong""",1788,"""BBQ Grilled Chicken Burger""",0.6438829898834229
6507,""" Keripik Tempe Omaetee""",3406,"""EMR MSG LSB""",0.6438777446746826
3406,"""EMR MSG LSB""",6507,""" Keripik Tempe Omaetee""",0.6438777446746826
3438,"""EMR SAPI PANGGANG""",1865,"""Udang Rambutan""",0.6438702940940857
1865,"""Udang Rambutan""",3438,"""EMR SAPI PANGGANG""",0.6438702940940857
1214,"""Crunchy Crepes Chocolate Cashew """,8400,"""Dehealth Supplies Fineco Extra Virgin Coconut Oil""",0.6438694000244141
8400,"""Dehealth Supplies Fineco Extra Virgin Coconut Oil""",1214,"""Crunchy Crepes Chocolate Cashew """,0.6438694000244141
7348,""" Kering Kentang Teri Kacang merek Spesial Kering Kentang""",7078,"""Sambal Ijo""",0.6438618302345276
7078,"""Sambal Ijo""",7348,""" Kering Kentang Teri Kacang merek Spesial Kering Kentang""",0.6438618302345276
7704,"""Brownies BrowKar Durian""",4608,"""Kapsida botol isi 12, 18, 24 dan 60 kapsul""",0.6438598036766052
4608,"""Kapsida botol isi 12, 18, 24 dan 60 kapsul""",7704,"""Brownies BrowKar Durian""",0.6438598036766052
4538,"""Gulai Daun Singkong""",8294,"""Puff Pineapple (Valore)""",0.6438568234443665
8294,"""Puff Pineapple (Valore)""",4538,"""Gulai Daun Singkong""",0.6438568234443665
1149,"""KORUDO ROCKIE""",7946,"""Sauteed Mushroom""",0.6438523530960083
7946,"""Sauteed Mushroom""",1149,"""KORUDO ROCKIE""",0.6438523530960083
6937,"""Kacang Sengon""",7871,"""Roti Manis Pandan""",0.6438512802124023
7871,"""Roti Manis Pandan""",6937,"""Kacang Sengon""",0.6438512802124023
5737,""" Puding Coklat Strawberry \""Mamawen Cake & Cookies\""""",3365,"""Pie Brownies “Elmara (Snack Box)”""",0.6438485383987427
3365,"""Pie Brownies “Elmara (Snack Box)”""",5737,""" Puding Coklat Strawberry \""Mamawen Cake & Cookies\""""",0.6438485383987427
5358,""" Cookies Black And White""",4641,"""Kerupuk Bawang Joged""",0.6438421607017517
4641,"""Kerupuk Bawang Joged""",5358,""" Cookies Black And White""",0.6438421607017517
3893,"""Dessert Lope""",3129,"""Teh Mbledos """,0.6438376903533936
3129,"""Teh Mbledos """,3893,"""Dessert Lope""",0.6438376903533936
6829,"""Mocoa Walaka Chocolate""",7399,"""Pie Brownies""",0.643837571144104
7399,"""Pie Brownies""",6829,"""Mocoa Walaka Chocolate""",0.643837571144104
3791,""" Rengginang Terasi""",4040,"""Bolu Jadoel Kopi“Hamis Kitchen”""",0.6438375115394592
4040,"""Bolu Jadoel Kopi“Hamis Kitchen”""",3791,""" Rengginang Terasi""",0.6438375115394592
3770,"""Fruit Fusion""",449,"""Susis Bockwurst \""808\""""",0.6438332796096802
449,"""Susis Bockwurst \""808\""""",3770,"""Fruit Fusion""",0.6438332796096802
2330,""" Kue Kering Dengan Kopi / Mocha Cream""",1742,"""Bumbu MPASI Sup Merah""",0.643831729888916
1742,"""Bumbu MPASI Sup Merah""",2330,""" Kue Kering Dengan Kopi / Mocha Cream""",0.643831729888916
724,"""Boneless Dada (BLD)""",2606,"""Buah Pepaya""",0.6438227295875549
2606,"""Buah Pepaya""",724,"""Boneless Dada (BLD)""",0.6438227295875549
3412,"""EMR GARLIC POWDER ND""",3651,"""Frozen Salmon""",0.643822431564331
3651,"""Frozen Salmon""",3412,"""EMR GARLIC POWDER ND""",0.643822431564331
1771,"""Chicken Popcorn""",718,"""Marinasi Crispy""",0.6438204646110535
718,"""Marinasi Crispy""",1771,"""Chicken Popcorn""",0.6438204646110535
5622,""" Premium Pia Keju""",2753,"""Sambal galnis ayam geprek bawang""",0.6438153982162476
2753,"""Sambal galnis ayam geprek bawang""",5622,""" Premium Pia Keju""",0.6438153982162476
2602,"""Buah Jambu Air""",280,"""DBK G S - L""",0.6438093185424805
280,"""DBK G S - L""",2602,"""Buah Jambu Air""",0.6438093185424805
5487,""" Spikoe Lapis Legit Batik Original""",8021,"""Baby Carrots""",0.643807053565979
8021,"""Baby Carrots""",5487,""" Spikoe Lapis Legit Batik Original""",0.643807053565979
3394,"""EMR MSG CEMARA PLUS""",881,"""Spiku 2 Lapis Chocolicious Surabaya Anita Cake """,0.6438067555427551
881,"""Spiku 2 Lapis Chocolicious Surabaya Anita Cake """,3394,"""EMR MSG CEMARA PLUS""",0.6438067555427551
4610,"""Ambesir botol isi 12, 24 kapsul""",7904,"""Kebab Mini Frozen Beef Sayur Moza \""UMMARIA\""""",0.6438018083572388
7904,"""Kebab Mini Frozen Beef Sayur Moza \""UMMARIA\""""",4610,"""Ambesir botol isi 12, 24 kapsul""",0.6438018083572388
5880,""" Kue Kering Lidah Kucing Gracella""",7247,""" nastar sinta""",0.643795371055603
7247,""" nastar sinta""",5880,""" Kue Kering Lidah Kucing Gracella""",0.643795371055603
7986,"""Spaghetti Bolognese""",7205,"""jus melon""",0.6437916159629822
7205,"""jus melon""",7986,"""Spaghetti Bolognese""",0.6437916159629822
112,""" Es Krim Coklat Premix Powder""",6465,"""ROBUSTANE""",0.6437914967536926
6465,"""ROBUSTANE""",112,""" Es Krim Coklat Premix Powder""",0.6437914967536926
2631,""" Putri Salju Almond “Damn’s Kitchen”""",2848,""" Sate Daging""",0.643788754940033
2848,""" Sate Daging""",2631,""" Putri Salju Almond “Damn’s Kitchen”""",0.643788754940033
2317,""" Kue Kering Stik Keju / Cheese Twist / Cheese Stick""",2951,"""Chicken Gordon Bleu dengan Mushroom Sauce""",0.64378821849823
2951,"""Chicken Gordon Bleu dengan Mushroom Sauce""",2317,""" Kue Kering Stik Keju / Cheese Twist / Cheese Stick""",0.64378821849823
2005,"""Garam Inggris Cap Gajah""",7641,"""Kunyit Asam""",0.64378821849823
7641,"""Kunyit Asam""",2005,"""Garam Inggris Cap Gajah""",0.64378821849823
4728,""" Monde Biskuit Krim Vanila (Collon Cream) """,8246,"""Kukis Cokelat Mede (Valore)""",0.6437873840332031
8246,"""Kukis Cokelat Mede (Valore)""",4728,""" Monde Biskuit Krim Vanila (Collon Cream) """,0.6437873840332031
2362,""" Kue Kering Cherry Cream""",6410,""" Pisang Bollen Durian \""Ning Suroboyo\""""",0.6437790393829346
6410,""" Pisang Bollen Durian \""Ning Suroboyo\""""",2362,""" Kue Kering Cherry Cream""",0.6437790393829346
3769,"""Forest""",1270,"""Pandan Kaya Cake Bellin Bakery""",0.6437761783599854
1270,"""Pandan Kaya Cake Bellin Bakery""",3769,"""Forest""",0.6437761783599854
7069,"""  Sambel Bu Rini - Sambel Pete""",5177,"""Sinom Mayak""",0.6437684297561646
5177,"""Sinom Mayak""",7069,"""  Sambel Bu Rini - Sambel Pete""",0.6437684297561646
701,""" Gulai Daging − Kleya Kleyo """,2198,"""SAGU KEJU""",0.6437651515007019
2198,"""SAGU KEJU""",701,""" Gulai Daging − Kleya Kleyo """,0.6437651515007019
795,"""Canai (Roti Maryam) Stroberi""",6917,"""Saos Kacang Tom Yum""",0.6437634229660034
6917,"""Saos Kacang Tom Yum""",795,"""Canai (Roti Maryam) Stroberi""",0.6437634229660034
4869,"""Brownies""",1101,"""Kue Kering Keju Bakar / Brown Chesee ' BakeON '""",0.6437610387802124
1101,"""Kue Kering Keju Bakar / Brown Chesee ' BakeON '""",4869,"""Brownies""",0.6437610387802124
3101,"""Dimsum Kuah Tomyam """,6056,"""TEMULAWAK INSTAN""",0.6437596082687378
6056,"""TEMULAWAK INSTAN""",3101,"""Dimsum Kuah Tomyam """,0.6437596082687378
403,"""Sosis Ayam Rasa Barbeque Ngetop""",6700,"""Lenggang Panggang""",0.6437513828277588
1340,""" Edamame""",79,""" Prol Tape""",0.6437463760375977
79,""" Prol Tape""",1340,""" Edamame""",0.6437463760375977
8050,"""Meatball Pasta""",7261,"""Sinom \""Rosme\""""",0.643744707107544
7261,"""Sinom \""Rosme\""""",8050,"""Meatball Pasta""",0.643744707107544
2731,"""BUMBU RUJAK MANIS""",7239,"""Garam Industri Non Iodium kemasan karung cap S (SPOME)""",0.6437391042709351
7239,"""Garam Industri Non Iodium kemasan karung cap S (SPOME)""",2731,"""BUMBU RUJAK MANIS""",0.6437391042709351
1118,"""BUMBU INSTAN NASI KABSA""",1150,"""Jelly Kelor""",0.6437331438064575
1150,"""Jelly Kelor""",1118,"""BUMBU INSTAN NASI KABSA""",0.6437331438064575
4505,"""Cah Sawi Daging + Jamur Kuping""",5027,"""Wedang Secang""",0.6437320709228516
5027,"""Wedang Secang""",4505,"""Cah Sawi Daging + Jamur Kuping""",0.6437320709228516
1707,"""Gedang Sroboyo Keju""",896,"""Roll Spiku Greentea Ovo Surabaya Anita Cake """,0.6437253355979919
896,"""Roll Spiku Greentea Ovo Surabaya Anita Cake """,1707,"""Gedang Sroboyo Keju""",0.6437253355979919
679,""" Ceker""",8240,"""Pie Bawang Bombay (Valore)""",0.643724799156189
8240,"""Pie Bawang Bombay (Valore)""",679,""" Ceker""",0.643724799156189
5660,"""Lemon Powder """,6667,"""Susu Jelly Rasa Cokelat""",0.6437246203422546
6667,"""Susu Jelly Rasa Cokelat""",5660,"""Lemon Powder """,0.6437246203422546
4387,"""Basreng (Bakso Goreng) Rasa Balado Pedas Daun Jeruk Merek Snack_Ku""",6431,"""Stik Keju \""Noureen\""""",0.6437210440635681
6431,"""Stik Keju \""Noureen\""""",4387,"""Basreng (Bakso Goreng) Rasa Balado Pedas Daun Jeruk Merek Snack_Ku""",0.6437210440635681
5662,"""Lemon Tea Powder """,6059,"""Sinom Jamu Mak E """,0.6437103748321533
6059,"""Sinom Jamu Mak E """,5662,"""Lemon Tea Powder """,0.6437103748321533
1187,"""Bandeng Asap \""Bandeng Juwana\""""",3144,"""Kwetiau Ayam Saus X.O """,0.6437073349952698
3144,"""Kwetiau Ayam Saus X.O """,1187,"""Bandeng Asap \""Bandeng Juwana\""""",0.6437073349952698
5091,"""Es Kopyor""",5123,"""Jus Buah Jambu biji""",0.6437046527862549
5123,"""Jus Buah Jambu biji""",5091,"""Es Kopyor""",0.6437046527862549
6680,"""KUNYIT ASEM""",6543,"""Serbuk Instan Ekstrak Daun Pepaya (Untuk Herb Busui) “Lapaknya Bunda 3R” """,0.643700361251831
6543,"""Serbuk Instan Ekstrak Daun Pepaya (Untuk Herb Busui) “Lapaknya Bunda 3R” """,6680,"""KUNYIT ASEM""",0.643700361251831
7900,"""Es Puter Ultimo Rasa Labu""",7093,"""SAMBAL BABY CUMI""",0.643699049949646
7093,"""SAMBAL BABY CUMI""",7900,"""Es Puter Ultimo Rasa Labu""",0.643699049949646
4909,"""Ketumbar""",4484,"""Sambal Ayam Geprek""",0.6436954140663147
4484,"""Sambal Ayam Geprek""",4909,"""Ketumbar""",0.6436954140663147
5399,""" Lapis Legit Keju""",1180,"""BAKSO IKAN""",0.6436933279037476
1180,"""BAKSO IKAN""",5399,""" Lapis Legit Keju""",0.6436933279037476
1620,"""Bread Day Roti Tawar Gandum""",1279,"""Nut Butter Cookies Bellin Bakery""",0.6436924338340759
1279,"""Nut Butter Cookies Bellin Bakery""",1620,"""Bread Day Roti Tawar Gandum""",0.6436924338340759
7129,"""Es Timun serut jeruk milky jelly""",4540,"""Sosis Panggang""",0.6436905860900879
4540,"""Sosis Panggang""",7129,"""Es Timun serut jeruk milky jelly""",0.6436905860900879
6963,""" Kastengel “Risolive”""",6455,""" Roti Manis Isi Durian \""Nur Jannah Bakery\""""",0.643689751625061
6455,""" Roti Manis Isi Durian \""Nur Jannah Bakery\""""",6963,""" Kastengel “Risolive”""",0.643689751625061
5719,""" Nastar Apricot \""Mamawen Cake & Cookies\""""",2854,"""sosis solo""",0.6436890363693237
2854,"""sosis solo""",5719,""" Nastar Apricot \""Mamawen Cake & Cookies\""""",0.6436890363693237
7587,"""BUMBU REMPAH NASI BUKHORI   \""TAJ MAHAL\""""",7803,"""Tortilla Crispy TAMMA TORTILLA""",0.6436828374862671
7803,"""Tortilla Crispy TAMMA TORTILLA""",7587,"""BUMBU REMPAH NASI BUKHORI   \""TAJ MAHAL\""""",0.6436828374862671
3020,""" Rengginang Bawang “De Nona”""",2288,"""Cake Mangga""",0.6436826586723328
2288,"""Cake Mangga""",3020,""" Rengginang Bawang “De Nona”""",0.6436826586723328
1355,""" Gyu Don""",4373,"""Snack Jagung Nangka""",0.6436775326728821
4373,"""Snack Jagung Nangka""",1355,""" Gyu Don""",0.6436775326728821
2092,""" Tempe Goreng""",6613,"""Bakso""",0.6436738967895508
6613,"""Bakso""",2092,""" Tempe Goreng""",0.6436738967895508
5702,""" Cornflake \""Mamawen Cake & Cookies\""""",3167,"""Lidah Kucing""",0.643670380115509
3167,"""Lidah Kucing""",5702,""" Cornflake \""Mamawen Cake & Cookies\""""",0.643670380115509
6462,"""KOPI BERKAH murni tanpa campuran jagung""",5290,"""Sambel Jambal Roti""",0.643667995929718
5290,"""Sambel Jambal Roti""",6462,"""KOPI BERKAH murni tanpa campuran jagung""",0.643667995929718
1641,""" Chiffon Vanila""",8197,"""Roti Nanas (Valore)""",0.6436654329299927
8197,"""Roti Nanas (Valore)""",1641,""" Chiffon Vanila""",0.6436654329299927
7504,"""BUMBU MASAK EMPAL SERUDENG \""MAMA QTA\""""",3126,"""Teh Tarik """,0.6436653137207031
3126,"""Teh Tarik """,7504,"""BUMBU MASAK EMPAL SERUDENG \""MAMA QTA\""""",0.6436653137207031
3817,"""Brownies OREO""",5774,"""teh Herbal""",0.6436612010002136
5774,"""teh Herbal""",3817,"""Brownies OREO""",0.6436612010002136
4018,"""Hanami Coffee""",6530,"""Tortila Premium""",0.6436610221862793
6530,"""Tortila Premium""",4018,"""Hanami Coffee""",0.6436610221862793
1765,"""BATAGOR NABITHA""",3440,"""EMR BARBEQUE""",0.6436596512794495
3440,"""EMR BARBEQUE""",1765,"""BATAGOR NABITHA""",0.6436596512794495
2256,"""Roti Kasur Keju""",2032,"""Saus Cabe untuk nasi goreng - PADI RR""",0.643652081489563
2032,"""Saus Cabe untuk nasi goreng - PADI RR""",2256,"""Roti Kasur Keju""",0.643652081489563
7310,"""Es Buah Mangga""",1753,"""stick keju gayatri""",0.6436506509780884
1753,"""stick keju gayatri""",7310,"""Es Buah Mangga""",0.6436506509780884
623,""" KONSERVEN Semur Daging Sapi""",5984,"""Kopi Arabika""",0.6436485648155212
5984,"""Kopi Arabika""",623,""" KONSERVEN Semur Daging Sapi""",0.6436485648155212
6113,"""Jus Buah Jambu""",6884,"""MONT CARTENZ ROSE""",0.6436464786529541
6884,"""MONT CARTENZ ROSE""",6113,"""Jus Buah Jambu""",0.6436464786529541
2316,""" Kue Kering Bola Keju / Cheese Ball""",1990,"""Obat Sakit Gigi Cap Gajah""",0.6436442136764526
1990,"""Obat Sakit Gigi Cap Gajah""",2316,""" Kue Kering Bola Keju / Cheese Ball""",0.6436442136764526
992,"""Spikoe Prune""",451,"""Tom Yum Chicken Ball \""Goldstar\""""",0.6436429023742676
451,"""Tom Yum Chicken Ball \""Goldstar\""""",992,"""Spikoe Prune""",0.6436429023742676
3007,""" Trimming Salmon""",2538,"""IKAN FILLET CABE GARAM """,0.6436402201652527
2538,"""IKAN FILLET CABE GARAM """,3007,""" Trimming Salmon""",0.6436402201652527
3251,""" Bakso Ikan Cumi \""Spylee\""""",2095,""" Udang Mayonnaise""",0.6436397433280945
2095,""" Udang Mayonnaise""",3251,""" Bakso Ikan Cumi \""Spylee\""""",0.6436397433280945
3678,"""Bandeng Asap \""MEMERE\""""",2195,"""Puding""",0.6436377167701721
2195,"""Puding""",3678,"""Bandeng Asap \""MEMERE\""""",0.6436377167701721
6030,"""Dessert Tiramisu Oreo \""Misubox Kitchen\""""",212,"""serundeng pedas""",0.6436282992362976
212,"""serundeng pedas""",6030,"""Dessert Tiramisu Oreo \""Misubox Kitchen\""""",0.6436282992362976
4994,"""OCAO""",2767,"""Sambal Ikan Klotok – Dapur Kartika""",0.6436240077018738
2767,"""Sambal Ikan Klotok – Dapur Kartika""",4994,"""OCAO""",0.6436240077018738
5034,""" KOKIN Nasi Goreng Ayam (Al.Foil)""",8324,""" Kroket Kentang “Varaya 27”""",0.643615186214447
8324,""" Kroket Kentang “Varaya 27”""",5034,""" KOKIN Nasi Goreng Ayam (Al.Foil)""",0.643615186214447
2615,"""Emping""",8317,"""Smoked Beef Carbonara (Valore)""",0.6436047554016113
8317,"""Smoked Beef Carbonara (Valore)""",2615,"""Emping""",0.6436047554016113
5706,""" Lapis Oreo \""Mamawen Cake & Cookies\""""",8193,"""Roti Krim Keju (Valore)""",0.6436042189598083
8193,"""Roti Krim Keju (Valore)""",5706,""" Lapis Oreo \""Mamawen Cake & Cookies\""""",0.6436042189598083
2351,""" Kue Kering Coco Choco""",3617,"""Pangsit Ikan Dan sayuran Bentuk Segitiga Bintang ''FristGradeGo-Manna''""",0.6436029672622681
3617,"""Pangsit Ikan Dan sayuran Bentuk Segitiga Bintang ''FristGradeGo-Manna''""",2351,""" Kue Kering Coco Choco""",0.6436029672622681
4047,"""Brownies Toping Keju“Hamis Kitchen”""",2402,"""Lapis Surabaya""",0.6436024308204651
2402,"""Lapis Surabaya""",4047,"""Brownies Toping Keju“Hamis Kitchen”""",0.6436024308204651
7922,"""Almond Original""",7852,"""RBD Soya Bean Oil""",0.6435999274253845
7852,"""RBD Soya Bean Oil""",7922,"""Almond Original""",0.6435999274253845
7458,"""Lapis Malang Original""",6623,"""Mamabear Minuman Serbuk Almond rasa Brown Sugar""",0.6435996294021606
6623,"""Mamabear Minuman Serbuk Almond rasa Brown Sugar""",7458,"""Lapis Malang Original""",0.6435996294021606
1639,""" Chiffon Mocca""",2968,"""Nasi Pandan""",0.6435951590538025
2968,"""Nasi Pandan""",1639,""" Chiffon Mocca""",0.6435951590538025
1034,"""Gelato di Lenno Strawberry Cheesecake Sugar Free """,3821,"""PISANG GORENG""",0.6435885429382324
3821,"""PISANG GORENG""",1034,"""Gelato di Lenno Strawberry Cheesecake Sugar Free """,0.6435885429382324
1705,"""Gedang Sroboyo Chocochip""",2504,"""NASI KUNING """,0.6435872316360474
2504,"""NASI KUNING """,1705,"""Gedang Sroboyo Chocochip""",0.6435872316360474
6800,"""BERAS KENCUR BU KENTI""",7829,"""Minyak Goreng Kedelai \""Damai Soya\""""",0.6435861587524414
7829,"""Minyak Goreng Kedelai \""Damai Soya\""""",6800,"""BERAS KENCUR BU KENTI""",0.6435861587524414
6107,"""Jiwa Pejuang Hazelnut""",5075,"""luntas""",0.6435848474502563
5075,"""luntas""",6107,"""Jiwa Pejuang Hazelnut""",0.6435848474502563
1535,"""KUE SEMPRIT SUSU""",8357,"""Vegetex CFI-G03""",0.6435767412185669
8357,"""Vegetex CFI-G03""",1535,"""KUE SEMPRIT SUSU""",0.6435767412185669
6172,""" Yuuka Food Kaldu Jamur Bubuk""",6983,"""Jenang Waluh \""Rosme\""""",0.6435661315917969
6983,"""Jenang Waluh \""Rosme\""""",6172,""" Yuuka Food Kaldu Jamur Bubuk""",0.6435661315917969
5213,"""Mi Sayur Bit Bebas Gluten \""Ladang Lima\""""",7830,"""Minyak Goreng Kedelai \""Soyfit\""""",0.6435621976852417
7830,"""Minyak Goreng Kedelai \""Soyfit\""""",5213,"""Mi Sayur Bit Bebas Gluten \""Ladang Lima\""""",0.6435621976852417
6451,"""Ntabs Bumbu Rawon""",7194,"""Roti Tawar""",0.6435615420341492
7194,"""Roti Tawar""",6451,"""Ntabs Bumbu Rawon""",0.6435615420341492
2418,"""Kangkung Balacan """,5818,"""Makanan Ringan Rasa Bawang Putih \""Mass\""                                                                            """,0.6435593962669373
5818,"""Makanan Ringan Rasa Bawang Putih \""Mass\""                                                                            """,2418,"""Kangkung Balacan """,0.6435593962669373
2396,"""Crispy Almond Coklat""",5882,"""Kue Kering Kastengel Gracella""",0.6435555219650269
5882,"""Kue Kering Kastengel Gracella""",2396,"""Crispy Almond Coklat""",0.6435555219650269
2431,"""Bakmie Goreng """,5818,"""Makanan Ringan Rasa Bawang Putih \""Mass\""                                                                            """,0.6435539126396179
5818,"""Makanan Ringan Rasa Bawang Putih \""Mass\""                                                                            """,2431,"""Bakmie Goreng """,0.6435539126396179
5058,"""Jus Tomat""",7649,"""Zigmaqu Cokelat""",0.643548846244812
7649,"""Zigmaqu Cokelat""",5058,"""Jus Tomat""",0.643548846244812
8031,"""Equil Sparkling Water""",5786,"""NASTAR""",0.6435408592224121
5786,"""NASTAR""",8031,"""Equil Sparkling Water""",0.6435408592224121
3636,""" Sosis Ikan Gulung mie ''FirstGradeGo''""",5810,"""Bubuk Kaldu Ayam""",0.6435379981994629
5810,"""Bubuk Kaldu Ayam""",3636,""" Sosis Ikan Gulung mie ''FirstGradeGo''""",0.6435379981994629
8220,"""Chocolate Mango (Valore)""",8087,"""Pistachio Croissant""",0.6435338854789734
8087,"""Pistachio Croissant""",8220,"""Chocolate Mango (Valore)""",0.6435338854789734
3075,"""dimsum ikan""",4741,"""NISSIN Biskuit Aneka Rasa (Assorted Biscuits) """,0.6435337066650391
251,"""  Selai Sarikaya Welco""",3392,"""EMR MSG CEMARA M""",0.6435335278511047
3392,"""EMR MSG CEMARA M""",251,"""  Selai Sarikaya Welco""",0.6435335278511047
2333,"""Kue Kering Nastar Nanas""",2028,"""Saus Tomat Cap Tamarin""",0.64353346824646
2028,"""Saus Tomat Cap Tamarin""",2333,"""Kue Kering Nastar Nanas""",0.64353346824646
5161,""" Bolu Gulung Pandan """,8298,"""Puff Spicy Hot Tuna (Valore)""",0.6435328722000122
8298,"""Puff Spicy Hot Tuna (Valore)""",5161,""" Bolu Gulung Pandan """,0.6435328722000122
4737,""" Kivre-Kenji Wafer dengan Krim Keju """,7923,"""Almond Red Velvet""",0.6435321569442749
7923,"""Almond Red Velvet""",4737,""" Kivre-Kenji Wafer dengan Krim Keju """,0.6435321569442749
1098,"""KORUDO ES STIK RASA COKLAT SUSU (TERSERAH)""",7850,"""Minyak Masak Merek Soyfit""",0.6435312032699585
7850,"""Minyak Masak Merek Soyfit""",1098,"""KORUDO ES STIK RASA COKLAT SUSU (TERSERAH)""",0.6435312032699585
3255,"""Choco Cream Milk""",6477,"""Cimol Mozarella""",0.6435306072235107
6477,"""Cimol Mozarella""",3255,"""Choco Cream Milk""",0.6435306072235107
5678,"""Brownis Panggang""",2772,"""Nastar \""K'Risma Cake\""""",0.6435221433639526
2772,"""Nastar \""K'Risma Cake\""""",5678,"""Brownis Panggang""",0.6435221433639526
6309,"""Ngastina Nasi Putih""",4854,"""Norwegia Ross “Kinan Cookies”""",0.6435197591781616
4854,"""Norwegia Ross “Kinan Cookies”""",6309,"""Ngastina Nasi Putih""",0.6435197591781616
4090,""" Ichirank Cheese""",7827,"""HealthPLUS""",0.6435194611549377
7827,"""HealthPLUS""",4090,""" Ichirank Cheese""",0.6435194611549377
